"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ABSLFC","FC"
"PA1014",547.325716689624,0.763623875722946,0.20941199724915,3.64651445835941,0.000265821527697499,0.001322500220017,0.763623875722946,1.69774981571579
"PA1343",83.7590493187754,0.920909097931335,0.252622043208047,3.64540277735352,0.000266973333215972,0.00132696201151473,0.920909097931335,1.89330796419634
"PA2104",107.752315307859,-0.853759449700862,0.234221339175955,-3.64509678197805,0.000267291193200372,0.00132727420745681,0.853759449700862,-1.80720410102019
"PA5192",3298.09555797291,0.705995748813173,0.193882147864816,3.64136542011814,0.000271195881250604,0.00134537975789146,0.705995748813173,1.63127017981009
"PA0652",1230.77799508653,-0.725688375223681,0.199307977135893,-3.64104029177361,0.000271538632468546,0.00134579718415839,0.725688375223681,-1.65368949833951
"PA4970",246.036099677815,-0.711078850598666,0.195366079151767,-3.63972524650134,0.000272929103482769,0.00135140157423818,0.711078850598666,-1.63702783260764
"PA1734",74.0182600995853,-1.20113180206964,0.330146903221662,-3.63817376552278,0.00027457815180202,0.00135698452229602,1.20113180206964,-2.29919973729993
"PA2901",268.221200492548,0.645918273973168,0.177590018387023,3.63713163521113,0.000275691055885607,0.00135732852869319,0.645918273973168,1.56473492160021
"PA2913",38.7427493786257,1.08459964137705,0.298193415572365,3.63723538058418,0.000275580075713266,0.00135732852869319,1.08459964137705,2.12078686691063
"PA2969",975.172113884495,0.609276890960952,0.16750693162794,3.63732345306315,0.000275485894262164,0.00135732852869319,0.609276890960952,1.52549440748961
"PA5408",42.626749002096,-1.12251058675615,0.308597042768785,-3.63746384827537,0.00027533582318323,0.00135732852869319,1.12251058675615,-2.17725530328234
"PA5394",100.788612920389,-0.796995860813909,0.219189756846803,-3.63609993586948,0.00027679698363143,0.00136148535237992,0.796995860813909,-1.73747938535251
"PA5251",115.538252995998,0.809678629735988,0.222704146759904,3.63566930169871,0.000277259829674387,0.00136247417717234,0.809678629735988,1.75282094619386
"PA1695",53.0057727238233,1.38425250935399,0.38077068561157,3.63539674050982,0.000277553153417891,0.0013626288777233,1.38425250935399,2.61036673782888
"PA2353",110.55004951468,-0.897264404172855,0.246938823493761,-3.63354936043714,0.000279548937394019,0.0013711335251635,0.897264404172855,-1.8625309563066
"PA0284",525.661486965434,0.937306677924316,0.258441719608688,3.62676227098129,0.00028699729740281,0.00140501781343765,0.937306677924316,1.9149499396639
"PA3882",108.815457842576,-0.93431142053057,0.257700028859868,-3.62557747728709,0.000288316436494553,0.00141014918751659,0.93431142053057,-1.91097833253137
"PA4984",99.4726630379282,-0.821810558476916,0.227043854499844,-3.6196115516418,0.000295045598501798,0.00144170637990925,0.821810558476916,-1.7676229388035
"PA1875",65.0233566500955,-1.07861655847352,0.298048766813813,-3.61892642604798,0.000295827721743542,0.00144417210502194,1.07861655847352,-2.11200984314082
"PA3095",80.0665469200323,-1.24526892681995,0.344147812414701,-3.61841302457385,0.00029641508114956,0.00144568330112682,1.24526892681995,-2.37062739955527
"PA1977",23.7026785943838,2.28359635268263,0.632058378242358,3.6129516375258,0.000302731183913206,0.00147234867391058,2.28359635268263,4.86890162868363
"PA1337",380.174346378041,-0.812753972676778,0.225049066413912,-3.61145231849998,0.000304487071562405,0.00147950580803992,0.812753972676778,-1.75656135899981
"PA5318",71.0896520668105,-1.03408370578756,0.286403961811656,-3.6105775187132,0.000305515970980789,0.00148312044121644,1.03408370578756,-2.04781261237975
"PA3795",273.714713419931,-0.729112121471824,0.20210046325984,-3.60767169808219,0.000308957079892175,0.00149842744059541,0.729112121471824,-1.65761862859016
"PA0920",219.805688559382,0.649084989383178,0.180098868704339,3.60404812119477,0.00031329901131393,0.00151665865570018,0.649084989383178,1.56817328675606
"PA4294",22.1841983370426,-1.7731640759552,0.491975573594245,-3.6041709611738,0.00031315088821668,0.00151665865570018,1.7731640759552,-3.41802766959149
"PA4960",862.021755443701,0.78138652895478,0.216857003360584,3.60323400603075,0.000314282348063513,0.00152000496219565,0.78138652895478,1.71878194677152
"PA2229",95.5715082585263,-0.855244028581561,0.237557203630663,-3.60016036352757,0.000318020983450361,0.00153641069114756,0.855244028581561,-1.80906472842419
"PA4319",172.672970440509,0.708010733060127,0.196671779737512,3.59996098070132,0.000318264935637409,0.00153641069114756,0.708010733060127,1.63355013511869
"PA4041",78.5893270031228,-1.02524807258677,0.285297711634265,-3.5936077675277,0.000326130669041559,0.00157146666823359,1.02524807258677,-2.03530932721377
"PA2001",183.282511732861,-0.721508634093662,0.200813625226996,-3.59292669149358,0.000326984602621776,0.00157412384092851,0.721508634093662,-1.64890540270702
"PA4817",39.556628242553,1.3671304056436,0.381041987483607,3.58787338548199,0.000333386107147614,0.00160345776487633,1.3671304056436,2.57956965886016
"PA0195.1",146.912424673468,-0.907822123408463,0.253103767389759,-3.5867586356804,0.000334813966615935,0.0016088383031111,0.907822123408463,-1.87621105194026
"PA0479",57.9368362728889,-1.01173035454529,0.282156621490988,-3.58570480890735,0.000336169050794578,0.00161385953905441,1.01173035454529,-2.01632801482426
"PA5247",204.183225191574,0.60204747867962,0.167923344120955,3.5852518411375,0.000336753083855744,0.00161517331648414,0.60204747867962,1.51786920479187
"PA0768",505.566601166068,1.11510260981874,0.311355939901402,3.58143997564928,0.000341705649944356,0.00163741823417167,1.11510260981874,2.16610414692899
"PA0343",101.53894761891,-0.848084157258868,0.236871826537418,-3.58035047753937,0.000343133652051818,0.00164274841331891,0.848084157258868,-1.80010886293481
"PA0402",487.371743988973,0.612940674750724,0.171262293493985,3.57895869689641,0.000344965976522464,0.00165000270388134,0.612940674750724,1.52937338702895
"PA3718",41.338245517557,1.23245233632102,0.344941803720606,3.57292831146462,0.000353011426745952,0.00168693431109819,1.23245233632102,2.3496605292791
"PA0339",84.2621935758208,-1.02800203902849,0.288576891136233,-3.56231587006456,0.000367597720432757,0.00175181184719054,1.02800203902849,-2.03919824808877
"PA4045",316.731394220139,0.8930531871386,0.250719763490055,3.56195768018912,0.000368099729414065,0.00175259926063202,0.8930531871386,1.85710216823669
"PA0541",286.317197769736,0.896978722981356,0.251945814658587,3.56020489642527,0.000370565540259964,0.00176272675641029,0.896978722981356,1.86216217609374
"PA1755",141.877400542911,0.87510002958316,0.245817088872186,3.55996417335401,0.0003709053922494,0.00176273211074509,0.87510002958316,1.83413525217847
"PA1638",73.019520896777,0.890524058120264,0.250310624865054,3.55767582219236,0.000374150660864141,0.00177653288242426,0.890524058120264,1.85384941118979
"PA3242",246.107253492203,0.668080278524239,0.187932639594074,3.55489222078328,0.000378134058872901,0.001793810065975,0.668080278524239,1.58895721499073
"PA4915",151.878447659268,-0.959811566416756,0.270036063838545,-3.55438289528109,0.000378867191976803,0.00179565106288459,0.959811566416756,-1.94505583019834
"PA0267",289.09551138634,-0.670996446823331,0.188869999792139,-3.55268940309099,0.000381314401769858,0.00180560522912679,0.670996446823331,-1.59217227623241
"PA2710",121.001276614502,-0.967307685512457,0.272365217719078,-3.55150960028293,0.000383028019003901,0.00181207073717846,0.967307685512457,-1.95518847403571
"PA4303",43.875565294898,-1.28221166350393,0.362055600644978,-3.54147722399477,0.000397893208576979,0.00188068688232025,1.28221166350393,-2.43211536547068
"PA2201",92.8256003100972,-0.756234635091655,0.213558543677681,-3.54111159435993,0.000398445017503525,0.00188158608991683,0.756234635091655,-1.68907645825071
"PA0529",79.9663240642464,0.909424856559279,0.257214606909349,3.5356656742274,0.000406749104705131,0.00191905923924343,0.909424856559279,1.87829654922414
"PA5373",196.658363326042,-0.629924020206774,0.178259425012106,-3.53374874940831,0.000409710351502103,0.00192953182734565,0.629924020206774,-1.54748349290043
"PA3716",1427.04418229661,0.68071040914241,0.1928060751725,3.53054440080994,0.000414705404120944,0.00195129016550216,0.68071040914241,1.60292887205575
"PA2067",49.9155085406278,-1.50885783054175,0.427987783138383,-3.52546939419037,0.000422733020989297,0.00198649484353839,1.50885783054175,-2.84584646653447
"PA0340",86.9571578650825,0.848646154628632,0.240753858874204,3.52495348816842,0.000423557153080106,0.00198754862455263,0.848646154628632,1.80081022634633
"PA1469",104.832965524793,-0.833213107380387,0.236486315276283,-3.52330369056222,0.000426202696991397,0.00199816111274165,0.833213107380387,-1.78164895766042
"PA1531",39.6249070676393,-1.67693065625558,0.476068339620588,-3.52245784206538,0.000427565038344254,0.00200274388797794,1.67693065625558,-3.19746962999262
"PA4712",47.0790977586005,1.02569090864664,0.291245683914727,3.52173771250442,0.000428728097409253,0.00200638580837927,1.02569090864664,2.0359341624563
"PA5526",253.607084392727,0.932370445295281,0.264827338266831,3.52067294637027,0.000430453182127797,0.00201264902047893,0.932370445295281,1.90840906632236
"PA1676",68.85094440962,0.823270664779293,0.23433451436027,3.51322837366407,0.000442696795923963,0.00206803781507029,0.823270664779293,1.76941279999619
"PA4661",1306.64276870746,0.592298559454509,0.168607399385248,3.51288592086742,0.000443267752152977,0.00206884787641623,0.592298559454509,1.50764687823131
"PA4143",55.1369236529917,-1.20048251279293,0.341786914359207,-3.5123711949114,0.000444127224794357,0.00207100186185469,1.20048251279293,-2.29816520830201
"PA0869",306.128949410854,0.881772619487179,0.251174190708398,3.51060201289103,0.000447093222955462,0.00208296609871103,0.881772619487179,1.84263793473336
"PA1220",59.1861493073651,-1.62229425011606,0.462772819485595,-3.50559536301063,0.000455587261232079,0.00211685366736762,1.62229425011606,-3.07864229198142
"PA5377",102.723169119358,-0.717509145853756,0.204662611665602,-3.50581447199596,0.000455212402320065,0.00211685366736762,0.717509145853756,-1.64434058139143
"PA4003",685.774370306537,0.655397310449297,0.186991502171604,3.50495772715828,0.00045667978932921,0.00212003713083783,0.655397310449297,1.57504965361355
"PA0988",101.401602158828,-0.85672837434883,0.244733713191072,-3.5006553170709,0.000464115701093853,0.00215263646033192,0.85672837434883,-1.81092697884508
"PA4264",9083.60248578803,0.728207853794993,0.20809335535394,3.4994286701582,0.000466256335020863,0.00216063932987406,0.728207853794993,1.6565799743742
"PA0356",272.383059836063,0.616334949657397,0.176243618531957,3.49706250241134,0.000470411603818846,0.00217795550380185,0.616334949657397,1.53297582899003
"PA2773",67.0469356373472,0.956329442512119,0.273934222973774,3.49109151872446,0.000481051441034368,0.00222326083405227,0.956329442512119,1.94036685703794
"PA3860",139.704440354617,-0.912814391463586,0.261463103876181,-3.49117859434522,0.00048089467901053,0.00222326083405227,0.912814391463586,-1.88271469466075
"PA4302",50.0860288399335,-1.37528327783928,0.394015190499966,-3.49043212291938,0.000482240097648841,0.00222677681292331,1.37528327783928,-2.59418843658966
"PA0269",46.1819192330301,-1.13247602677684,0.32456087264208,-3.48925616805853,0.000484366728475065,0.00223461387853213,1.13247602677684,-2.19234679290039
"PA4793",141.707798106253,-0.722663295361201,0.20736629977712,-3.48496017018161,0.000492210303115973,0.00226878867795883,0.722663295361201,-1.65022563273203
"PA4240",6568.23087536935,0.623434351140998,0.178931592035723,3.48420501962857,0.000493601226899843,0.00227117664437381,0.623434351140998,1.54053808733532
"PA3179",824.887655272315,0.631058450069907,0.181376855691136,3.47926667746699,0.000502787980760152,0.00230936332910488,0.631058450069907,1.54870079927575
"PA5461",754.465166119948,-0.787362467271242,0.22628737788389,-3.47948027253753,0.000502387355656254,0.00230936332910488,0.787362467271242,-1.7259162592844
"PA2045",58.6311458119479,0.916880986838356,0.263893252317263,3.47443892099236,0.000511922895557423,0.00234511157436693,0.916880986838356,1.88802908148959
"PA3097",117.493440881766,-0.776682156008691,0.223528821434525,-3.47463987428661,0.000511539593076,0.00234511157436693,0.776682156008691,-1.71318643128627
"PA2080",155.836773343188,-0.719295941637299,0.207253514799747,-3.47060913457751,0.000519279276985404,0.00237254552891312,0.719295941637299,-1.64637837934791
"PA3739",132.994410817337,-0.923442682299712,0.266066092787393,-3.47072666278304,0.000519052067041492,0.00237254552891312,0.923442682299712,-1.89663581227551
"PA2592",520.799043832746,-0.789815374371005,0.227636291919262,-3.46963732237888,0.000521161576256205,0.00237905687968183,0.789815374371005,-1.72885320238706
"PA1729",343.846636669634,-0.824699272386339,0.237713023103392,-3.46930623160533,0.000521804315652881,0.00237990329417843,0.824699272386339,-1.77116580287231
"PA1666",41.2047179442885,-1.1101121891355,0.32044325870184,-3.4643018974177,0.000531609532620473,0.00242250088244916,1.1101121891355,-2.15862432884431
"PA0764",962.882937499482,0.676299838137711,0.195528423887174,3.45883132842086,0.000542524538684065,0.00247007672730698,0.676299838137711,1.59803592132513
"PA1658",268.626761425638,-1.07897024552337,0.312026244661286,-3.45794709254224,0.000544308265508127,0.00247603165533592,1.07897024552337,-2.11252768099429
"PA3935",309.771167440087,0.723601308112393,0.209432375893293,3.45505944353642,0.000550171509233292,0.00249833554454629,0.723601308112393,1.65129892678875
"PA0890",149.591655598533,0.659027822133497,0.191102751376298,3.4485522442103,0.000563600428616641,0.00255708511815257,0.659027822133497,1.57901822421086
"PA1556",609.04809544173,-1.18272131306353,0.343500292958225,-3.44314499087594,0.000574990956110247,0.0026064921041792,1.18272131306353,-2.27004565480087
"PA0414",276.887076037775,-0.659577790345523,0.191890264176234,-3.43726552869696,0.000587619235677857,0.00265679452864255,0.659577790345523,-1.579620274782
"PA0073",166.842517930326,1.22418167723238,0.356260093954726,3.4362020838291,0.00058993076262504,0.00266493028533047,1.22418167723238,2.33622896982428
"PA3854",52.750003330577,0.988588413447998,0.287841740406359,3.4344859506907,0.000593678845882272,0.00267953574498815,0.988588413447998,1.98424258393278
"PA4280",285.016032771153,1.13290110689009,0.329894481733387,3.43413172884072,0.000594455231084009,0.00268071492422979,1.13290110689009,2.19299284788944
"PA2438",48.9519071832712,-1.19947238709579,0.349518065951707,-3.43178938069978,0.000599613036653849,0.0026992960577393,1.19947238709579,-2.29655667485447
"PA4297",212.089329620835,-0.977733191620441,0.284888760235262,-3.4319823316758,0.000599186593179476,0.0026992960577393,0.977733191620441,-1.96936864204493
"PA0762",2408.93372647901,0.911450160420973,0.265696133886609,3.43042311940433,0.000602640719962839,0.00271058107751652,0.911450160420973,1.88093521683811
"PA1477",462.446059463479,0.682289356447602,0.198926121753999,3.4298630588664,0.000603885940762629,0.00271383630028387,0.682289356447602,1.60468414648404
"PA2905",137.190433388802,1.31558145825398,0.383641821195273,3.42919198474024,0.000605381139211782,0.00271820832481287,1.31558145825398,2.48902627203203
"PA4807",349.645257312747,-0.709991935408295,0.207088791435075,-3.42844212131531,0.00060705596105549,0.00272337863907997,0.709991935408295,-1.63579497307953
"PA0661",81.3350132117003,-0.774806110688551,0.226045953955361,-3.42764865785458,0.000608832858480026,0.00272899758443588,0.774806110688551,-1.71096009343389
